artifact,task,condition,injection_relation,dose,detector,detector_family,expected_lattice_detector,n_queries,n_clean_scanned,clean_background_hit_rate,injection_recall,incremental_hit_rate,mean_injection_match_score,changed_queries,changed_only_recall,decoy_false_positive_proxy,decoy_changed_false_positive_proxy,net_recall_over_decoy,net_changed_recall_over_decoy
phase0_tf_confirm_top_len158_extra,hiv,random_1x,random,1,parent,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_1x,random,1,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,hiv,random_1x,random,1,scaffold,scaffold,canonical,64,5000,0.3125,1.0,0.6875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_1x,random,1,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_1x,random,1,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,ecfp70,ecfp_similarity,canonical,64,5000,0.171875,1.0,0.828125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,ecfp80,ecfp_similarity,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,parent,semantic_lattice,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,scaffold,scaffold,canonical,64,5000,0.296875,1.0,0.703125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,stereo,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_1x,random,1,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,ecfp70,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,ecfp80,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,scaffold,scaffold,canonical,64,5000,0.421875,1.0,0.578125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_1x,random,1,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,ecfp70,ecfp_similarity,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,ecfp80,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,parent,semantic_lattice,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,scaffold,scaffold,canonical,64,5000,0.328125,1.0,0.671875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_1x,random,1,tautomer,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,1.0,0.9375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,scaffold,scaffold,canonical,64,5000,0.453125,1.0,0.546875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,stereo,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_1x,random,1,tautomer,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,1.0,0.9375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.171875,1.0,0.828125,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.3125,1.0,0.6875,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.3125,1.0,0.6875,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.3125,1.0,0.6875,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,hiv,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.171875,1.0,0.828125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.03125,1.0,0.96875,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.296875,1.0,0.703125,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,sider_gastro,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.03125,0.03125,0.03125,0,,0.0,0.0,0.03125,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.421875,1.0,0.578125,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_ahr,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.03125,1.0,0.96875,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.328125,1.0,0.671875,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_are,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,1.0,0.9375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,raw,exact_identity,canonical,64,5000,0.0,0.03125,0.03125,0.03125,0,,0.0,0.0,0.03125,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,scaffold,scaffold,canonical,64,5000,0.453125,1.0,0.546875,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,stereo,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,tox21_mmp,random_5x,random,5,tautomer,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,5.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,1.0,0.9375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,ecfp80,ecfp_similarity,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,parent,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,scaffold,scaffold,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,random_20x,random,20,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,ecfp80,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,raw,exact_identity,canonical,64,5000,0.0,0.03125,0.03125,0.03125,0,,0.0,0.0,0.03125,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,scaffold,scaffold,canonical,64,5000,0.171875,1.0,0.828125,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,stereo,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,random_20x,random,20,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,scaffold,scaffold,canonical,64,5000,0.3125,1.0,0.6875,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,random_20x,random,20,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_20x,random,20,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_20x,random,20,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_20x,random,20,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_20x,random,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_20x,random,20,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,20.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_20x,random,20,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,clintox_tox,random_20x,random,20,scaffold,scaffold,canonical,64,5000,0.3125,1.0,0.6875,20.0,0,,0.0,0.0,1.0,
