artifact,task,injection_relation,dose,repeat_seed,proposed_method,proposed_source_type,proposed_changed_only_recall,proposed_clean_background_hit_rate,proposed_net_changed_recall_over_decoy,proposed_background_decoy_adjusted,best_external_adjusted_method,best_external_adjusted_group,best_external_adjusted_source_type,best_external_adjusted_changed_only_recall,best_external_adjusted_clean_background_hit_rate,best_external_adjusted_score,proposed_gain_vs_best_external_adjusted,best_external_recall_method,best_external_recall_group,best_external_recall_score,proposed_gain_vs_best_external_recall
phase0_tf_confirm_top_len158_extra,clintox_tox,tautomer,20,113,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.09375,0.90625,0.078125,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,1,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.0,1.0,0.0,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,1,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,morgan_ecfp80,recent_same_task,self_rerun,0.875,0.0,0.875,0.125,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,1,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.0,1.0,0.0,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,1,109,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.015625,0.984375,0.015625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,1,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.015625,0.984375,0.015625,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,5,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.0,1.0,0.0,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,5,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,morgan_ecfp80,recent_same_task,self_rerun,0.875,0.0,0.875,0.125,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,5,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.0,1.0,0.0,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,5,109,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.015625,0.984375,0.015625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,5,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.015625,0.984375,0.015625,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.0,1.0,0.0,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,morgan_ecfp80,recent_same_task,self_rerun,0.875,0.0,0.875,0.125,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.0,1.0,0.0,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,109,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.015625,0.984375,0.015625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,parent,20,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,1.0,0.015625,0.984375,0.015625,lohi_high_similarity_split,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,stereo,1,101,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,1,103,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,1,107,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,1,109,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,1,113,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,5,101,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,5,103,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,5,107,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,5,109,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,5,113,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,20,101,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,20,103,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,20,107,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,20,109,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,stereo,20,113,chemtrace_relation_lattice,self_rerun,,0.0,,,canonical_smiles_identity,classic,self_rerun,,0.0,,,canonical_smiles_identity,classic,,
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.15625,0.44375,0.55625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.15625,0.44375,0.55625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.109375,0.490625,0.509375,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,109,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,0.4,0.015625,0.384375,0.615625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,1,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.109375,0.490625,0.509375,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,5,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.15625,0.44375,0.55625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,5,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.15625,0.44375,0.55625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,5,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.109375,0.490625,0.509375,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,5,109,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,0.4,0.015625,0.384375,0.615625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,5,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.109375,0.490625,0.509375,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.15625,0.44375,0.55625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.15625,0.44375,0.55625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.109375,0.490625,0.509375,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,109,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,0.4,0.015625,0.384375,0.615625,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,hiv,tautomer,20,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,smiles_shingle_minhash,direct_mechanism,adapted_rerun,0.6,0.109375,0.490625,0.509375,smiles_shingle_minhash,direct_mechanism,0.6,0.4
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,1,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.859375,0.140625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,1,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.859375,0.140625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,1,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.171875,0.828125,0.171875,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,1,109,chemtrace_relation_lattice,self_rerun,1.0,0.03125,1.0,0.96875,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.859375,0.109375,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,1,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.15625,0.84375,0.15625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,5,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.859375,0.140625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,5,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.859375,0.140625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,5,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.171875,0.828125,0.171875,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,5,109,chemtrace_relation_lattice,self_rerun,1.0,0.03125,1.0,0.96875,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.859375,0.109375,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,5,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.15625,0.84375,0.15625,chemical_science_audit_bundle,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.84375,0.15625,chemical_science_audit_bundle,recent_same_task,0.984375,0.015625
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.84375,0.15625,chemical_science_audit_bundle,recent_same_task,0.984375,0.015625
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.171875,0.8125,0.1875,chemical_science_audit_bundle,recent_same_task,0.984375,0.015625
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,109,chemtrace_relation_lattice,self_rerun,1.0,0.03125,1.0,0.96875,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.140625,0.84375,0.125,chemical_science_audit_bundle,recent_same_task,0.984375,0.015625
phase0_tf_confirm_top_len158_extra,sider_gastro,parent,20,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,chemical_science_audit_bundle,recent_same_task,adapted_rerun,1.0,0.15625,0.828125,0.171875,chemical_science_audit_bundle,recent_same_task,0.984375,0.015625
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,1,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,1,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,1,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.015625,0.984375,0.015625,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,1,109,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.015625,0.984375,0.0,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,1,113,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.015625,0.984375,0.0,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,5,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,5,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,5,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.015625,0.984375,0.015625,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,5,109,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.015625,0.984375,0.0,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,5,113,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.015625,0.984375,0.0,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,20,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,20,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,20,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.015625,0.984375,0.015625,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,20,109,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.015625,0.984375,0.0,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,stereo,20,113,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.015625,0.984375,0.0,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.7088068181818182,0.29119318181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.046875,0.7713068181818182,0.22869318181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.7088068181818182,0.29119318181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,109,chemtrace_relation_lattice,self_rerun,1.0,0.03125,1.0,0.96875,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.09375,0.7244318181818182,0.24431818181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,1,113,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.7088068181818182,0.27556818181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,5,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.7088068181818182,0.29119318181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,5,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.046875,0.7713068181818182,0.22869318181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,5,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.7088068181818182,0.29119318181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,5,109,chemtrace_relation_lattice,self_rerun,1.0,0.03125,1.0,0.96875,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.09375,0.7244318181818182,0.24431818181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,5,113,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.7088068181818182,0.27556818181818177,lohi_high_similarity_split,recent_same_task,0.8181818181818182,0.18181818181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.6931818181818182,0.30681818181818177,lohi_high_similarity_split,recent_same_task,0.8025568181818182,0.19744318181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.046875,0.7556818181818182,0.24431818181818177,lohi_high_similarity_split,recent_same_task,0.8025568181818182,0.19744318181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.6931818181818182,0.30681818181818177,lohi_high_similarity_split,recent_same_task,0.8025568181818182,0.19744318181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,109,chemtrace_relation_lattice,self_rerun,1.0,0.03125,1.0,0.96875,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.09375,0.7088068181818182,0.25994318181818177,lohi_high_similarity_split,recent_same_task,0.8025568181818182,0.19744318181818177
phase0_tf_confirm_top_len158_extra,sider_gastro,tautomer,20,113,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,lohi_high_similarity_split,recent_same_task,adapted_rerun,0.8181818181818182,0.109375,0.6931818181818182,0.29119318181818177,lohi_high_similarity_split,recent_same_task,0.8025568181818182,0.19744318181818177
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,1,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,1,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,1,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.015625,0.984375,0.015625,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,1,109,chemtrace_relation_lattice,self_rerun,1.0,0.015625,1.0,0.984375,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.0,1.0,-0.015625,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,1,113,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,morgan_ecfp80,recent_same_task,self_rerun,1.0,0.0,1.0,0.0,morgan_ecfp80,recent_same_task,1.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,5,101,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,5,103,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.0,1.0,0.0,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,parent,5,107,chemtrace_relation_lattice,self_rerun,1.0,0.0,1.0,1.0,inchikey_connectivity_identity,direct_mechanism,self_rerun,1.0,0.015625,0.984375,0.015625,inchikey_connectivity_identity,direct_mechanism,1.0,0.0
